time,open,high,low,close,candle,body,wick_up,wick_down,pattern,rsi,ema20,ema50,macd,histogram,adx,atr,signal,score,sl,tp,logged_at
2026-01-20 19:20:00,4771.0,4771.3999,4767.6001,4770.0,BEARISH,1.0,0.3999,2.3999,Spinning Top,63.02,4763.92854,4756.93902,3.01972,-0.19971,40.67,4.40302,,,,,2026-01-20 19:20:00
2026-01-20 19:25:00,4769.8999,4769.8999,4764.2998,4764.6001,BEARISH,5.2998,0.0,0.30029,Marubozu Bear ↓,53.31,4763.9925,4757.23946,2.72105,-0.39871,35.84,4.57598,,,,,2026-01-20 19:25:00
2026-01-20 19:30:00,4764.6001,4765.3999,4761.7002,4764.7998,BULLISH,0.19971,0.6001,2.8999,Doji,53.6,4764.06938,4757.53594,2.47197,-0.51823,34.12,4.45914,,,,,2026-01-20 19:30:00
2026-01-20 19:35:00,4764.7002,4767.5,4763.3999,4767.3999,BULLISH,2.69971,0.1001,1.30029,,57.25,4764.38658,4757.92276,2.45606,-0.42731,30.13,4.41127,,,,,2026-01-20 19:35:00
2026-01-20 19:40:00,4767.2002,4769.2002,4766.2002,4768.2998,BULLISH,1.09961,0.90039,1.0,,58.47,4764.75926,4758.3297,2.4874,-0.31678,26.66,4.2231,,,,,2026-01-20 19:40:00
2026-01-20 19:45:00,4768.2002,4769.0,4766.5,4767.1001,BEARISH,1.1001,0.7998,0.6001,,56.17,4764.9822,4758.67364,2.3879,-0.33302,23.66,3.99335,,,,,2026-01-20 19:45:00
2026-01-20 19:50:00,4767.2998,4767.2998,4765.1001,4765.1001,BEARISH,2.19971,0.0,0.0,Marubozu Bear ↓,52.47,4764.99343,4758.92566,2.12319,-0.47819,22.79,3.7542,,,,,2026-01-20 19:50:00
2026-01-20 19:55:00,4765.2002,4766.2998,4763.6001,4765.8999,BULLISH,0.69971,0.3999,1.6001,Spinning Top,53.78,4765.07976,4759.19916,1.9554,-0.51678,23.62,3.6136,,,,,2026-01-20 19:55:00
2026-01-20 20:00:00,4765.7998,4766.0,4762.7002,4762.8999,BEARISH,2.8999,0.2002,0.19971,,48.38,4764.87215,4759.34429,1.56234,-0.72787,25.19,3.57176,,,,,2026-01-20 20:00:00
2026-01-20 20:05:00,4763.1001,4764.2998,4760.8999,4763.1001,DOJI,0.0,1.19971,2.2002,Doji,48.75,4764.70339,4759.49157,1.25255,-0.83013,28.04,3.54885,,,,,2026-01-20 20:05:00
2026-01-20 20:10:00,4762.8999,4766.6001,4762.7998,4765.2998,BULLISH,2.3999,1.30029,0.1001,,52.75,4764.76019,4759.71935,1.17105,-0.72931,26.55,3.58237,,,,,2026-01-20 20:10:00
2026-01-20 20:15:00,4765.7002,4766.1001,4756.3999,4761.1001,BEARISH,4.6001,0.3999,4.7002,Bearish Engulfing ↓,45.45,4764.41161,4759.77349,0.75882,-0.91323,29.62,4.39808,,,,,2026-01-20 20:15:00
2026-01-20 20:20:00,4760.7002,4761.6001,4752.6001,4754.7998,BEARISH,5.90039,0.8999,2.19971,,37.14,4763.4962,4759.57845,-0.07538,-1.39794,33.72,5.01167,,,,,2026-01-20 20:20:00
2026-01-20 20:25:00,4754.8999,4760.5,4753.7002,4755.6001,BULLISH,0.7002,4.8999,1.19971,Spinning Top,38.68,4762.74419,4759.42243,-0.66426,-1.58946,37.27,5.25009,,,,,2026-01-20 20:25:00
2026-01-20 20:30:00,4755.6001,4760.7002,4755.2002,4758.3999,BULLISH,2.7998,2.30029,0.3999,,43.84,4762.33045,4759.38233,-0.89472,-1.45593,40.35,5.28341,,,,,2026-01-20 20:30:00
2026-01-20 20:35:00,4758.5,4760.1001,4755.0,4755.7002,BEARISH,2.7998,1.6001,0.7002,,40.31,4761.699,4759.23794,-1.28044,-1.47332,43.1,5.25897,,,,,2026-01-20 20:35:00
2026-01-20 20:40:00,4755.8999,4757.3999,4754.1001,4755.0,BEARISH,0.8999,1.5,0.8999,Spinning Top,39.43,4761.061,4759.07174,-1.6239,-1.45343,45.91,4.99775,,,,,2026-01-20 20:40:00
2026-01-20 20:45:00,4755.2002,4760.2002,4754.6001,4759.1001,BULLISH,3.8999,1.1001,0.6001,,46.8,4760.87424,4759.07286,-1.54742,-1.10156,43.42,5.07806,,,,,2026-01-20 20:45:00
2026-01-20 20:50:00,4758.8999,4760.3999,4757.2998,4760.3999,BULLISH,1.5,0.0,1.6001,,48.92,4760.82907,4759.1249,-1.36618,-0.73625,41.27,4.81433,,,,,2026-01-20 20:50:00
2026-01-20 20:55:00,4760.2998,4762.8999,4759.5,4761.3999,BULLISH,1.1001,1.5,0.7998,,50.55,4760.88343,4759.21411,-1.12884,-0.39913,35.83,4.62574,,,,,2026-01-20 20:55:00
2026-01-20 21:00:00,4761.5,4764.3999,4761.1001,4764.0,BULLISH,2.5,0.3999,0.3999,,54.61,4761.18025,4759.40179,-0.72261,0.00568,31.12,4.44895,,,,,2026-01-20 21:00:00
2026-01-20 21:05:00,4763.8999,4765.3999,4763.6001,4763.8999,DOJI,0.0,1.5,0.2998,Doji,54.43,4761.43926,4759.57819,-0.40409,0.25936,27.03,4.09573,,,,,2026-01-20 21:05:00
2026-01-20 21:10:00,4763.6001,4765.7002,4763.6001,4765.5,BULLISH,1.8999,0.2002,0.0,Tweezer Bottom ↑,56.95,4761.826,4759.81042,-0.02228,0.51293,23.86,3.82965,,,,,2026-01-20 21:10:00
2026-01-20 21:15:00,4765.6001,4765.8999,4764.5,4765.7998,BULLISH,0.19971,0.1001,1.1001,Hammer ↑,57.42,4762.20446,4760.0453,0.30102,0.66899,21.12,3.50568,,,,,2026-01-20 21:15:00
2026-01-20 21:20:00,4765.7998,4766.2998,4764.6001,4765.6001,BEARISH,0.19971,0.5,1.0,Spinning Top,56.97,4762.52785,4760.26313,0.53496,0.72234,19.55,3.26488,,,,,2026-01-20 21:20:00
2026-01-20 21:25:00,4765.6001,4766.1001,4764.7002,4765.2998,BEARISH,0.30029,0.5,0.59961,Spinning Top,56.25,4762.79185,4760.46065,0.68819,0.70046,18.18,3.01622,,,,,2026-01-20 21:25:00
2026-01-20 21:30:00,4765.0,4765.1001,4762.5,4762.7998,BEARISH,2.2002,0.1001,0.2998,,50.57,4762.79261,4760.55238,0.60097,0.49059,19.08,2.98736,,,,,2026-01-20 21:30:00
2026-01-20 21:35:00,4763.2002,4763.7998,4762.5,4763.7998,BULLISH,0.59961,0.0,0.7002,Tweezer Bottom ↑,52.63,4762.88853,4760.67973,0.60556,0.39615,19.86,2.76236,,,,,2026-01-20 21:35:00
2026-01-20 21:40:00,4763.7998,4764.6001,4762.8999,4764.6001,BULLISH,0.80029,0.0,0.8999,,54.28,4763.05154,4760.83347,0.6661,0.36535,18.34,2.62073,,,,,2026-01-20 21:40:00
2026-01-20 21:45:00,4764.7002,4769.2002,4764.2002,4768.7998,BULLISH,4.09961,0.40039,0.5,,61.77,4763.59899,4761.14587,1.04096,0.59216,21.51,2.93797,,,,,2026-01-20 21:45:00
2026-01-20 21:50:00,4768.6001,4769.0,4767.2998,4767.6001,BEARISH,1.0,0.3999,0.30029,,58.81,4763.98005,4761.39898,1.22708,0.62263,24.25,2.77293,,,,,2026-01-20 21:50:00
2026-01-20 21:55:00,4767.6001,4769.2998,4767.3999,4769.1001,BULLISH,1.5,0.19971,0.2002,,61.31,4764.46767,4761.70099,1.47858,0.6993,26.93,2.65653,,,,,2026-01-20 21:55:00
2026-01-20 23:00:00,4767.5,4771.2998,4763.2002,4766.7002,BEARISH,0.7998,3.7998,3.5,Doji,55.5,4764.68029,4761.89703,1.46733,0.55044,24.85,3.38227,,,,,2026-01-20 23:00:00
2026-01-20 23:05:00,4766.5,4767.0,4763.3999,4764.2998,BEARISH,2.2002,0.5,0.8999,,50.36,4764.64406,4761.99126,1.25031,0.26674,23.05,3.41132,,,,,2026-01-20 23:05:00
2026-01-20 23:10:00,4763.8999,4764.2998,4761.7998,4761.8999,BEARISH,2.0,0.3999,0.1001,,45.8,4764.38271,4761.98768,0.87458,-0.08719,23.43,3.28981,,,,,2026-01-20 23:10:00
2026-01-20 23:15:00,4762.1001,4765.2998,4761.5,4764.0,BULLISH,1.8999,1.2998,0.6001,,50.06,4764.34626,4762.06659,0.73777,-0.1792,21.98,3.35781,,,,,2026-01-20 23:15:00
2026-01-20 23:20:00,4764.2002,4764.6001,4762.7002,4762.7002,BEARISH,1.5,0.3999,0.0,,47.57,4764.18949,4762.09144,0.51849,-0.31878,20.73,3.16342,,,,,2026-01-20 23:20:00
2026-01-20 23:25:00,4762.8999,4764.8999,4762.0,4763.5,BULLISH,0.6001,1.3999,0.8999,Spinning Top,49.24,4764.12383,4762.14668,0.40458,-0.34616,20.69,3.12828,,,,,2026-01-20 23:25:00
2026-01-20 23:30:00,4763.3999,4766.2998,4762.5,4765.2998,BULLISH,1.8999,1.0,0.8999,,52.89,4764.23582,4762.27033,0.4543,-0.23715,17.96,3.21782,,,,,2026-01-20 23:30:00
2026-01-20 23:35:00,4765.2002,4767.3999,4765.2002,4767.1001,BULLISH,1.8999,0.2998,0.0,,56.28,4764.50861,4762.45973,0.63169,-0.04781,15.59,3.08207,,,,,2026-01-20 23:35:00
2026-01-20 23:40:00,4767.2998,4777.8999,4767.2998,4777.7998,BULLISH,10.5,0.1001,0.0,Marubozu Bull ↑,70.06,4765.77444,4763.0613,1.61701,0.75001,21.94,4.1111,,,,,2026-01-20 23:40:00
2026-01-20 23:45:00,4777.7998,4784.8999,4775.5,4781.7998,BULLISH,4.0,3.1001,2.2998,,73.43,4767.30066,4763.79615,2.68965,1.45812,27.44,4.81628,,,,,2026-01-20 23:45:00
2026-01-20 23:50:00,4782.2002,4782.7998,4778.5,4780.7002,BEARISH,1.5,0.59961,2.2002,,71.06,4768.57681,4764.45905,3.41166,1.7441,32.2,4.74741,,,,,2026-01-20 23:50:00
2026-01-20 23:55:00,4780.2998,4781.7998,4777.5,4779.7998,BEARISH,0.5,1.5,2.2998,Spinning Top,69.1,4769.64567,4765.06065,3.86663,1.75926,34.5,4.68773,,,,,2026-01-20 23:55:00
2026-01-21 00:00:00,4779.6001,4779.7998,4774.5,4776.6001,BEARISH,3.0,0.19971,2.1001,,62.48,4770.30799,4765.51318,3.92379,1.45313,31.97,4.76934,,,,,2026-01-21 00:00:00
2026-01-21 00:05:00,4776.7002,4780.3999,4776.5,4780.2998,BULLISH,3.59961,0.1001,0.2002,Marubozu Bull ↑,66.48,4771.25959,4766.09304,4.21898,1.39866,29.79,4.65342,,,,,2026-01-21 00:05:00
2026-01-21 00:10:00,4780.1001,4781.7998,4778.7002,4780.6001,BULLISH,0.5,1.19971,1.3999,Spinning Top,66.79,4772.14917,4766.66195,4.42613,1.28465,27.89,4.44624,,,,,2026-01-21 00:10:00
2026-01-21 00:15:00,4780.7998,4781.7002,4779.2002,4781.1001,BULLISH,0.30029,0.6001,1.59961,Spinning Top,67.33,4773.00164,4767.22815,4.57788,1.14912,26.25,4.18674,,,,,2026-01-21 00:15:00
2026-01-21 00:20:00,4781.2998,4781.2998,4779.0,4779.1001,BEARISH,2.19971,0.0,0.1001,Bearish Engulfing ↓,62.92,4773.58244,4767.69372,4.48505,0.84503,24.43,3.93515,,,,,2026-01-21 00:20:00
2026-01-21 00:25:00,4779.1001,4784.8999,4778.2002,4782.2002,BULLISH,3.1001,2.69971,0.8999,,66.57,4774.40318,4768.2626,4.60851,0.7748,26.94,4.30376,,,,,2026-01-21 00:25:00
2026-01-21 00:30:00,4782.0,4789.1001,4781.6001,4787.1001,BULLISH,5.1001,2.0,0.3999,,71.37,4775.61241,4769.00132,5.0436,0.96791,31.54,4.72992,,,,,2026-01-21 00:30:00
2026-01-21 00:35:00,4787.1001,4789.2998,4784.7998,4789.0,BULLISH,1.8999,0.2998,2.30029,,72.99,4776.88742,4769.78559,5.47856,1.1223,35.53,4.69927,,,,,2026-01-21 00:35:00
2026-01-21 00:40:00,4788.8999,4791.1001,4787.1001,4789.8999,BULLISH,1.0,1.2002,1.7998,Spinning Top,73.75,4778.1267,4770.57438,5.8287,1.17795,38.99,4.60603,,,,,2026-01-21 00:40:00
2026-01-21 00:45:00,4790.0,4790.2998,4786.8999,4788.7998,BEARISH,1.2002,0.2998,1.8999,Bearish Engulfing ↓,71.13,4779.14319,4771.2891,5.94884,1.03847,41.49,4.44521,,,,,2026-01-21 00:45:00
2026-01-21 00:50:00,4789.2998,4792.0,4789.2998,4791.2998,BULLISH,2.0,0.7002,0.0,,73.44,4780.30096,4772.07384,6.17461,1.01139,43.66,4.27921,,,,,2026-01-21 00:50:00
2026-01-21 00:55:00,4791.2998,4792.8999,4789.2002,4789.6001,BEARISH,1.69971,1.6001,0.3999,,69.37,4781.18659,4772.76114,6.14553,0.78585,46.22,4.20194,,,,,2026-01-21 00:55:00
2026-01-21 01:00:00,4789.6001,4799.7998,4788.5,4797.6001,BULLISH,8.0,2.19971,1.1001,,76.09,4782.74978,4773.73522,6.6909,1.06497,51.0,5.14833,,,,,2026-01-21 01:00:00
2026-01-21 01:05:00,4797.2998,4804.2998,4796.7002,4799.8999,BULLISH,2.6001,4.3999,0.59961,,77.61,4784.38313,4774.76128,7.22539,1.27957,55.14,5.47516,,,,,2026-01-21 01:05:00
2026-01-21 01:10:00,4799.6001,4814.3999,4798.2998,4812.2002,BULLISH,12.6001,2.19971,1.30029,,83.61,4787.03237,4776.22948,8.54303,2.07777,59.93,6.89182,,,,,2026-01-21 01:10:00
2026-01-21 01:15:00,4812.0,4818.2002,4809.6001,4817.2002,BULLISH,5.2002,1.0,2.3999,,85.33,4789.9055,4777.83617,9.87687,2.72929,64.08,7.11959,,,,,2026-01-21 01:15:00
2026-01-21 01:20:00,4817.3999,4821.8999,4814.2002,4820.8999,BULLISH,3.5,1.0,3.19971,,86.47,4792.85735,4779.52495,11.10448,3.16552,67.68,7.19694,,,,,2026-01-21 01:20:00
2026-01-21 01:25:00,4820.8999,4831.0,4818.3999,4830.5,BULLISH,9.6001,0.5,2.5,,88.87,4796.44236,4781.52397,12.70555,3.81327,71.28,7.91736,,,,,2026-01-21 01:25:00
2026-01-21 01:30:00,4830.3999,4839.6001,4818.2002,4820.1001,BEARISH,10.2998,9.2002,1.8999,,73.62,4798.69548,4783.03676,12.98554,3.27461,74.63,9.71503,,,,,2026-01-21 01:30:00
2026-01-21 01:35:00,4820.1001,4829.2998,4818.1001,4822.5,BULLISH,2.3999,6.7998,2.0,Spinning Top,74.7,4800.96258,4784.58434,13.24837,2.82995,77.41,9.91299,,,,,2026-01-21 01:35:00
2026-01-21 01:40:00,4822.1001,4823.8999,4818.5,4821.7998,BEARISH,0.30029,1.7998,3.2998,Doji,73.75,4802.94707,4786.04377,13.24745,2.26323,79.83,9.31125,,,,,2026-01-21 01:40:00
2026-01-21 01:45:00,4822.0,4831.0,4822.0,4829.8999,BULLISH,7.8999,1.1001,0.0,,77.34,4805.51401,4787.76361,13.74193,2.20616,82.09,9.29644,,,,,2026-01-21 01:45:00
2026-01-21 01:50:00,4830.2002,4847.7002,4829.2998,4847.1001,BULLISH,16.8999,0.6001,0.90039,Marubozu Bull ↑,82.73,4809.47459,4790.09053,15.34483,3.04725,84.24,10.5103,,,,,2026-01-21 01:50:00
2026-01-21 01:55:00,4846.8999,4847.7002,4836.2002,4838.5,BEARISH,8.3999,0.80029,2.2998,Tweezer Top ↓,73.33,4812.23892,4791.98895,15.73975,2.75373,86.1,10.64226,,,,,2026-01-21 01:55:00
2026-01-21 02:00:00,4838.6001,4845.2998,4836.1001,4837.3999,BEARISH,1.2002,6.69971,1.2998,Spinning Top,72.2,4814.6352,4793.76977,15.78203,2.23681,87.62,10.44992,,,,,2026-01-21 02:00:00
2026-01-21 02:05:00,4837.1001,4841.7002,4832.3999,4832.7002,BEARISH,4.3999,4.6001,0.30029,,67.43,4816.35568,4795.29645,15.2604,1.37214,85.57,10.29664,,,,,2026-01-21 02:05:00
2026-01-21 02:10:00,4832.7998,4836.0,4825.6001,4831.3999,BEARISH,1.3999,3.2002,5.7998,Spinning Top,66.12,4817.78846,4796.71227,14.57408,0.54866,78.89,10.3104,,,,,2026-01-21 02:10:00
2026-01-21 02:15:00,4831.5,4831.5,4827.0,4829.2002,BEARISH,2.2998,0.0,2.2002,,63.87,4818.87529,4797.98631,13.6948,-0.26449,73.1,9.53568,,,,,2026-01-21 02:15:00
2026-01-21 02:20:00,4829.1001,4829.7998,4820.3999,4821.7998,BEARISH,7.30029,0.69971,1.3999,,56.86,4819.15382,4798.92017,12.2595,-1.35984,64.19,9.51758,,,,,2026-01-21 02:20:00
2026-01-21 02:25:00,4821.8999,4828.6001,4821.8999,4827.7002,BULLISH,5.80029,0.8999,0.0,,60.58,4819.96776,4800.0488,11.46595,-1.72271,56.46,9.15527,,,,,2026-01-21 02:25:00
2026-01-21 02:30:00,4827.7002,4836.1001,4824.7998,4835.7998,BULLISH,8.09961,0.30029,2.90039,,65.03,4821.47557,4801.4508,11.35968,-1.46318,52.84,9.44128,,,,,2026-01-21 02:30:00
2026-01-21 02:35:00,4835.7002,4842.7998,4835.1001,4837.3999,BULLISH,1.69971,5.3999,0.6001,Inverted Hammer,65.85,4822.99217,4802.86057,11.27461,-1.2386,49.7,9.20907,,,,,2026-01-21 02:35:00
2026-01-21 02:40:00,4837.2998,4841.3999,4833.0,4833.7998,BEARISH,3.5,4.1001,0.7998,,62.31,4824.02147,4804.07387,10.79228,-1.37674,45.53,9.10118,,,,,2026-01-21 02:40:00
2026-01-21 02:45:00,4834.0,4835.8999,4830.3999,4832.5,BEARISH,1.5,1.8999,2.1001,Spinning Top,61.03,4824.82895,4805.18862,10.18772,-1.58505,40.23,8.62102,,,,,2026-01-21 02:45:00
2026-01-21 02:50:00,4832.5,4836.2002,4830.2002,4832.8999,BULLISH,0.3999,3.30029,2.2998,Doji,61.3,4825.59761,4806.27534,9.62986,-1.71433,35.81,8.27155,,,,,2026-01-21 02:50:00
2026-01-21 02:55:00,4832.7998,4840.0,4832.3999,4839.3999,BULLISH,6.6001,0.6001,0.3999,,65.38,4826.91212,4807.57434,9.60156,-1.3941,34.09,8.18202,,,,,2026-01-21 02:55:00
2026-01-21 03:00:00,4839.2002,4849.5,4839.2002,4846.6001,BULLISH,7.3999,2.8999,0.0,,69.25,4828.78716,4809.10476,10.04435,-0.76105,35.99,8.4644,,,,,2026-01-21 03:00:00
2026-01-21 03:05:00,4846.7002,4849.0,4844.0,4847.1001,BULLISH,0.3999,1.8999,2.7002,Doji,69.51,4830.53125,4810.59478,10.31668,-0.39097,37.64,8.00248,,,,,2026-01-21 03:05:00
2026-01-21 03:10:00,4847.1001,4852.6001,4835.6001,4836.1001,BEARISH,11.0,5.5,0.5,,58.09,4831.06162,4811.59498,9.53499,-0.93813,33.53,9.20215,,,,,2026-01-21 03:10:00
2026-01-21 03:15:00,4836.0,4839.7002,4829.5,4835.2998,BEARISH,0.7002,3.7002,5.7998,Doji,57.35,4831.46525,4812.52459,8.75005,-1.37846,30.85,9.33522,,,,,2026-01-21 03:15:00
2026-01-21 03:20:00,4835.7002,4838.2998,4829.6001,4831.7002,BEARISH,4.0,2.59961,2.1001,,54.03,4831.48763,4813.27657,7.7482,-1.90424,28.53,9.25048,,,,,2026-01-21 03:20:00
2026-01-21 03:25:00,4831.7002,4836.5,4830.7998,4836.1001,BULLISH,4.3999,0.3999,0.90039,,57.29,4831.92691,4814.17161,7.22597,-1.94118,26.52,8.77711,,,,,2026-01-21 03:25:00
2026-01-21 03:30:00,4836.2998,4840.7998,4834.2002,4839.7998,BULLISH,3.5,1.0,2.09961,,59.87,4832.67671,4815.17664,7.0296,-1.71004,23.77,8.48678,,,,,2026-01-21 03:30:00
2026-01-21 03:35:00,4839.5,4844.6001,4839.5,4842.1001,BULLISH,2.6001,2.5,0.0,,61.42,4833.57418,4816.23246,6.97914,-1.4084,21.39,8.03522,,,,,2026-01-21 03:35:00
2026-01-21 03:40:00,4842.3999,4848.7998,4841.8999,4845.1001,BULLISH,2.7002,3.69971,0.5,,63.42,4834.67188,4817.36452,7.09939,-1.03052,21.6,7.88385,,,,,2026-01-21 03:40:00
2026-01-21 03:45:00,4845.3999,4845.7002,4842.5,4843.2998,BEARISH,2.1001,0.30029,0.7998,,61.37,4835.49359,4818.38159,6.96908,-0.92866,21.79,7.25936,,,,,2026-01-21 03:45:00
2026-01-21 03:50:00,4843.5,4846.7998,4842.7998,4846.0,BULLISH,2.5,0.7998,0.7002,,63.29,4836.4942,4819.46467,7.00297,-0.71582,22.56,6.82478,,,,,2026-01-21 03:50:00
2026-01-21 03:55:00,4846.1001,4849.7002,4845.2998,4847.6001,BULLISH,1.5,2.1001,0.80029,,64.41,4837.55191,4820.56802,7.07735,-0.51315,24.71,6.50153,,,,,2026-01-21 03:55:00
2026-01-21 04:00:00,4847.2998,4849.2002,4844.2002,4844.7998,BEARISH,2.5,1.90039,0.59961,,60.89,4838.24218,4821.51828,6.8316,-0.60712,25.41,6.30132,,,,,2026-01-21 04:00:00
2026-01-21 04:05:00,4845.1001,4845.3999,4842.2998,4843.2002,BEARISH,1.8999,0.2998,0.90039,,58.91,4838.71437,4822.36856,6.43359,-0.8041,24.09,5.87449,,,,,2026-01-21 04:05:00
2026-01-21 04:10:00,4843.2002,4847.5,4840.0,4847.2002,BULLISH,4.0,0.2998,3.2002,,62.22,4839.52255,4823.34235,6.36754,-0.69612,20.88,6.09123,,,,,2026-01-21 04:10:00
2026-01-21 04:15:00,4847.5,4853.5,4846.5,4852.7002,BULLISH,5.2002,0.7998,1.0,,66.25,4840.77756,4824.49363,6.68197,-0.30536,18.11,6.2124,,,,,2026-01-21 04:15:00
2026-01-21 04:20:00,4852.6001,4856.7998,4850.5,4856.1001,BULLISH,3.5,0.69971,2.1001,,68.49,4842.23685,4825.7331,7.12339,0.10885,15.7,6.22405,,,,,2026-01-21 04:20:00
2026-01-21 04:25:00,4856.2998,4856.2998,4852.1001,4852.3999,BEARISH,3.8999,0.0,0.2998,Bearish Engulfing ↓,63.55,4843.20476,4826.77886,7.09288,0.06267,13.61,5.95414,,,,,2026-01-21 04:25:00
2026-01-21 04:30:00,4852.6001,4858.0,4852.6001,4856.2998,BULLISH,3.69971,1.7002,0.0,,66.31,4844.45191,4827.93654,7.29924,0.21523,13.79,5.90693,,,,,2026-01-21 04:30:00
2026-01-21 04:35:00,4856.7002,4863.7998,4856.2998,4862.2998,BULLISH,5.59961,1.5,0.40039,,70.06,4846.15171,4829.28412,7.85638,0.61789,18.15,6.11934,,,,,2026-01-21 04:35:00
2026-01-21 04:40:00,4862.2998,4868.3999,4861.8999,4867.6001,BULLISH,5.30029,0.7998,0.3999,,72.93,4848.19441,4830.78671,8.62617,1.11014,21.94,6.1701,,,,,2026-01-21 04:40:00
2026-01-21 04:45:00,4868.2998,4868.8999,4865.1001,4866.5,BEARISH,1.7998,0.6001,1.3999,,71.4,4849.9378,4832.18723,9.04321,1.22175,25.21,5.85406,,,,,2026-01-21 04:45:00
2026-01-21 04:50:00,4866.0,4870.0,4864.7998,4868.5,BULLISH,2.5,1.5,1.2002,Bullish Engulfing ↑,72.52,4851.70563,4833.61126,9.42645,1.28399,28.75,5.76688,,,,,2026-01-21 04:50:00
2026-01-21 04:55:00,4868.5,4873.6001,4866.5,4867.5,BEARISH,1.0,5.1001,1.0,Spinning Top,71.02,4853.20985,4834.94023,9.53951,1.11764,33.54,5.94464,,,,,2026-01-21 04:55:00
2026-01-21 05:00:00,4868.3999,4869.2998,4861.8999,4862.3999,BEARISH,6.0,0.8999,0.5,,63.74,4854.0851,4836.01708,9.11253,0.55253,31.46,6.13867,,,,,2026-01-21 05:00:00
2026-01-21 05:05:00,4862.3999,4865.7998,4861.7002,4865.7998,BULLISH,3.3999,0.0,0.69971,,66.22,4855.20078,4837.18503,8.94537,0.3083,29.43,5.8668,,,,,2026-01-21 05:05:00
2026-01-21 05:10:00,4866.0,4869.8999,4865.8999,4869.6001,BULLISH,3.6001,0.2998,0.1001,Marubozu Bull ↑,68.8,4856.57215,4838.45621,9.01562,0.30284,27.68,5.63124,,,,,2026-01-21 05:10:00
2026-01-21 05:15:00,4869.3999,4876.5,4868.6001,4876.1001,BULLISH,6.7002,0.3999,0.7998,,72.64,4858.43195,4839.93244,9.48644,0.61893,30.42,5.93373,,,,,2026-01-21 05:15:00
2026-01-21 05:20:00,4876.2002,4876.8999,4872.3999,4873.7002,BEARISH,2.5,0.69971,1.30029,,69.25,4859.88607,4841.25667,9.55576,0.5506,32.79,5.74256,,,,,2026-01-21 05:20:00
2026-01-21 05:25:00,4873.3999,4874.1001,4866.5,4871.3999,BEARISH,2.0,0.7002,4.8999,Hanging Man ↓,66.07,4860.98263,4842.43875,9.31768,0.25001,28.68,5.99023,,,,,2026-01-21 05:25:00
2026-01-21 05:30:00,4871.6001,4880.7998,4866.0,4878.3999,BULLISH,6.7998,2.3999,5.6001,,70.51,4862.64141,4843.849,9.58336,0.41256,28.91,7.16484,,,,,2026-01-21 05:30:00
2026-01-21 05:35:00,4878.7002,4880.8999,4876.0,4876.7002,BEARISH,2.0,2.19971,0.7002,,68.18,4863.98035,4845.13728,9.54672,0.30073,29.11,6.86285,,,,,2026-01-21 05:35:00
2026-01-21 05:40:00,4876.6001,4876.6001,4870.0,4873.5,BEARISH,3.1001,0.0,3.5,,63.89,4864.88698,4846.24954,9.15393,-0.07365,25.65,6.84116,,,,,2026-01-21 05:40:00
2026-01-21 05:45:00,4873.3999,4879.0,4873.2002,4876.2002,BULLISH,2.80029,2.7998,0.19971,,65.84,4865.96443,4847.42408,8.95727,-0.21624,22.64,6.70232,,,,,2026-01-21 05:45:00
2026-01-21 05:50:00,4876.6001,4879.6001,4874.5,4875.2002,BEARISH,1.3999,3.0,0.7002,Spinning Top,64.45,4866.84403,4848.51334,8.62135,-0.44174,20.04,6.48869,,,,,2026-01-21 05:50:00
2026-01-21 05:55:00,4875.2998,4877.0,4871.5,4872.3999,BEARISH,2.8999,1.7002,0.8999,,60.6,4867.37316,4849.45006,8.03652,-0.82125,19.92,6.35686,,,,,2026-01-21 05:55:00
2026-01-21 06:00:00,4872.6001,4878.0,4869.6001,4871.7998,BEARISH,0.80029,5.3999,2.19971,Doji,59.77,4867.79474,4850.32653,7.43887,-1.13512,20.97,6.62927,,,,,2026-01-21 06:00:00
2026-01-21 06:05:00,4872.1001,4873.0,4866.7998,4872.3999,BULLISH,0.2998,0.6001,5.30029,Hammer ↑,60.35,4868.23333,4851.19215,6.93372,-1.31221,23.37,6.57206,,,,,2026-01-21 06:05:00
2026-01-21 06:10:00,4872.7998,4874.8999,4872.2998,4874.1001,BULLISH,1.30029,0.7998,0.5,,62.03,4868.79207,4852.0905,6.59456,-1.3211,25.46,6.04246,,,,,2026-01-21 06:10:00
2026-01-21 06:15:00,4873.7998,4879.2998,4873.7998,4877.6001,BULLISH,3.80029,1.69971,0.0,,65.28,4869.63093,4853.09088,6.53289,-1.10622,22.73,5.97013,,,,,2026-01-21 06:15:00
2026-01-21 06:20:00,4877.7998,4883.1001,4872.7002,4882.1001,BULLISH,4.30029,1.0,5.09961,,68.96,4870.81847,4854.22849,6.7691,-0.69601,21.77,6.56077,,,,,2026-01-21 06:20:00
2026-01-21 06:25:00,4882.1001,4891.1001,4882.1001,4886.3999,BULLISH,4.2998,4.7002,0.0,,72.01,4872.30241,4855.49012,7.22002,-0.19607,20.95,6.886,,,,,2026-01-21 06:25:00
2026-01-21 06:30:00,4886.5,4890.2002,4882.6001,4883.7998,BEARISH,2.7002,3.7002,1.19971,,67.68,4873.3974,4856.6003,7.28362,-0.10598,20.23,6.98121,,,,,2026-01-21 06:30:00
